feature,gain
customer_type_对私,159.8231658935547
customer_type_对公,143.75405883789062
total_txn_count,42.107032775878906
graph_component_size,34.90352249145508
account_age_months,6.054217338562012
graph_two_hop_neighbor_count,5.896397590637207
region_code,3.446977138519287
out_active_months,3.0733418464660645
out_amount_median,3.053828001022339
net_amount,2.716813087463379
node2vec_05,1.960205316543579
pagerank,1.9151040315628052
node2vec_01,1.914815068244934
total_amount_sum,1.8604073524475098
in_amount_median,1.8603761196136475
node2vec_03,1.8128076791763306
node2vec_02,1.6400879621505737
node2vec_00,1.515159010887146
node2vec_06,1.365966796875
node2vec_04,1.315986156463623
node2vec_07,1.3030247688293457
out_txn_count,1.0897188186645508
in_txn_per_active_day,0.8305490612983704
in_active_months,0.7358161211013794
in_amount_mean,0.6824870109558105
in_active_days,0.5306740999221802
in_txn_count,0.4725112318992615
out_night_txn_count,0.44525146484375
out_night_txn_ratio,0.34187427163124084
out_round_1000_ratio,0.2173883318901062
