feature,coef,abs_coef
out_nb::in_night_txn_count,-0.026168243828509116,0.026168243828509116
und_nb::in_night_txn_count,-0.026094416033108435,0.026094416033108435
und_nb::in_active_days,0.026086635866072634,0.026086635866072634
in_nb::fast_in_out_count_6h,-0.02608504805066384,0.02608504805066384
und_nb::total_txn_count,-0.026049349803462744,0.026049349803462744
out_nb::out_amount_max,-0.025798415577883954,0.025798415577883954
in_nb::one_in_multi_out_in_amount_ratio_24h,-0.025781682630298938,0.025781682630298938
in_nb::daily_amount_sum_mean,-0.02568517312835591,0.02568517312835591
und2_nb::in_large_amount_ratio,0.02556954007931582,0.02556954007931582
in_nb::counterparty_amount_max,-0.02514091589037696,0.02514091589037696
in_nb::first_month_txn_count,-0.02502074169805386,0.02502074169805386
delta::in_amount_max,-0.024690075689706582,0.024690075689706582
und_nb::daily_amount_sum_std,-0.024548254768567923,0.024548254768567923
in_nb::one_in_multi_out_count_24h,-0.024453410532657656,0.024453410532657656
delta::activity_hour_txn_max_ratio,-0.024451744046849445,0.024451744046849445
out_nb::counterparty_amount_max,-0.02426074488778603,0.02426074488778603
delta::fast_in_out_balance_ratio_1h,-0.024099887303327558,0.024099887303327558
out_nb::out_counterparty_nunique,-0.023919479540607712,0.023919479540607712
und_nb::in_large_amount_ratio,-0.02380484724032427,0.02380484724032427
out_nb::in_amount_sum,-0.02367665677380166,0.02367665677380166
out_nb::total_amount_sum,-0.023669958172790304,0.023669958172790304
delta::first_month_txn_count,-0.023569467623091908,0.023569467623091908
mix::in_active_days,-0.023435616173738502,0.023435616173738502
delta::out_large_amount_count,-0.023323616290791545,0.023323616290791545
in_nb::txn_count_growth,-0.023048028691722608,0.023048028691722608
in_nb::counterparty_txn_top_ratio,-0.022863847820369092,0.022863847820369092
und_nb::in_round_1000_count,-0.022778230916136163,0.022778230916136163
out_nb::daily_amount_sum_max,-0.022574035889529095,0.022574035889529095
und2_nb::monthly_txn_count_std,0.02249473556293112,0.02249473556293112
und_nb::daily_txn_count_mean,0.0224179974546369,0.0224179974546369
delta::out_large_amount_ratio,-0.02239837444949892,0.02239837444949892
out_nb::daily_amount_sum_mean,-0.022186137686695716,0.022186137686695716
in_nb::daily_amount_sum_max,-0.021923330200661482,0.021923330200661482
in_nb::in_amount_sum,-0.021856930812738345,0.021856930812738345
out_nb::fast_in_out_in_amount_ratio_6h,-0.021699050708267668,0.021699050708267668
mix::out_large_amount_ratio,-0.021680909372270823,0.021680909372270823
out_nb::out_amount_sum,-0.021449879814984356,0.021449879814984356
out_nb::monthly_amount_sum_mean,-0.021449879814984356,0.021449879814984356
in_nb::daily_amount_sum_std,-0.021389360464945967,0.021389360464945967
mix::in_large_amount_ratio,-0.021138278558877937,0.021138278558877937
out_nb::monthly_amount_sum_std,-0.021059785051497887,0.021059785051497887
mix::in_txn_per_active_day,0.02090263755074136,0.02090263755074136
delta::daily_txn_count_mean,0.020879371089088043,0.020879371089088043
self::in_amount_median,-0.020805188922473253,0.020805188922473253
mix::out_small_amount_ratio,0.020780579348080905,0.020780579348080905
in_nb::monthly_amount_sum_std,-0.02072717421842924,0.02072717421842924
und_nb::in_amount_max,-0.02054145767780493,0.02054145767780493
in_nb::prior_in_before_out_out_amount_ratio_1h,-0.020486520955354526,0.020486520955354526
in_nb::in_small_amount_count,0.020374564855814802,0.020374564855814802
in_nb::daily_txn_count_cv,0.02018330224998924,0.02018330224998924
und2_nb::out_counterparty_nunique,0.020165940200574627,0.020165940200574627
out_nb::daily_amount_sum_std,-0.0199086086642119,0.0199086086642119
und_nb::out_large_amount_count,-0.019887685235443608,0.019887685235443608
out_nb::one_in_multi_out_in_amount_ratio_24h,-0.019692063033537408,0.019692063033537408
out_nb::in_night_txn_ratio,-0.01960762635566737,0.01960762635566737
mix::daily_txn_count_std,-0.019592789689359826,0.019592789689359826
delta::out_night_txn_ratio,-0.019532782497259357,0.019532782497259357
und2_nb::in_negative_amount_count,-0.019309602175279446,0.019309602175279446
und2_nb::in_non_positive_amount_count,-0.019309602175279446,0.019309602175279446
mix::prior_in_before_out_out_amount_ratio_6h,-0.019113290484657663,0.019113290484657663
self::in_out_count_ratio,-0.01902275218579755,0.01902275218579755
self::in_large_amount_ratio,-0.01883598974500594,0.01883598974500594
delta::fast_in_out_out_amount_ratio_6h,-0.018369692037479554,0.018369692037479554
und2_nb::in_round_1000_count,-0.0183546682089405,0.0183546682089405
und_nb::first_month_txn_count,-0.01808524735731421,0.01808524735731421
mix::daily_amount_sum_std,-0.018066621679791107,0.018066621679791107
out_nb::in_amount_max,-0.017968681264186506,0.017968681264186506
und_nb::in_night_txn_ratio,-0.0179640409086989,0.0179640409086989
mix::out_amount_per_txn,-0.01793768365454532,0.01793768365454532
mix::out_amount_mean,-0.01793768365454532,0.01793768365454532
delta::out_amount_mean,-0.01782564062592907,0.01782564062592907
delta::out_amount_per_txn,-0.01782564062592907,0.01782564062592907
delta::in_large_amount_count,-0.01780169962364442,0.01780169962364442
mix::in_round_1000_ratio,-0.017425678171549316,0.017425678171549316
delta::small_in_before_large_out_count_24h,-0.017140922341384413,0.017140922341384413
mix::in_amount_max,-0.017035066825737702,0.017035066825737702
und2_nb::in_amount_per_txn,0.01691545090371841,0.01691545090371841
und2_nb::in_amount_mean,0.01691545090371841,0.01691545090371841
out_nb::fast_in_out_in_amount_ratio_24h,-0.016887160628505874,0.016887160628505874
und2_nb::last_month_txn_count,-0.016744577913701573,0.016744577913701573
delta::out_night_txn_count,-0.016669946726165504,0.016669946726165504
und_nb::txn_count_growth,-0.01664648544130284,0.01664648544130284
delta::in_txn_count,-0.01660112358285029,0.01660112358285029
self::in_amount_per_txn,-0.016472416431453474,0.016472416431453474
self::in_amount_mean,-0.016472416431453474,0.016472416431453474
mix::counterparty_amount_mean,-0.016068368980951184,0.016068368980951184
mix::in_amount_mean,-0.015754920947197184,0.015754920947197184
mix::in_amount_per_txn,-0.015754920947197184,0.015754920947197184
in_nb::out_large_amount_ratio,-0.0156509435599224,0.0156509435599224
out_nb::fast_in_out_balance_ratio_6h,-0.015556804399739593,0.015556804399739593
out_nb::prior_in_before_out_mean_delay_min_1h,-0.015416960024820306,0.015416960024820306
mix::prior_in_before_out_out_amount_ratio_24h,-0.015112217622758207,0.015112217622758207
und2_nb::first_month_txn_count,-0.01506149815494389,0.01506149815494389
und_nb::in_large_amount_count,-0.01478780159554867,0.01478780159554867
und_nb::monthly_txn_count_std,-0.014417294095629706,0.014417294095629706
in_nb::in_amount_max,-0.014222728094654486,0.014222728094654486
in_nb::in_large_amount_count,-0.014201329632297465,0.014201329632297465
mix::counterparty_txn_max,-0.014017536262509138,0.014017536262509138
in_nb::fast_in_out_out_amount_ratio_1h,-0.013939172348647517,0.013939172348647517
out_nb::fast_in_out_balance_ratio_24h,-0.01369505909339753,0.01369505909339753
und2_nb::counterparty_amount_mean,0.013440603186181626,0.013440603186181626
und_nb::prior_in_before_out_out_amount_ratio_24h,-0.013428096969898546,0.013428096969898546
und2_nb::fast_in_out_out_amount_ratio_6h,-0.013421256782694086,0.013421256782694086
mix::daily_txn_count_max,-0.013412552636303025,0.013412552636303025
und2_nb::out_txn_per_active_day,-0.013153000235269892,0.013153000235269892
und_nb::small_in_before_large_out_count_24h,-0.01312147666180721,0.01312147666180721
self::in_out_amount_ratio,-0.013103604758886162,0.013103604758886162
mix::daily_txn_count_mean,-0.013078695977462942,0.013078695977462942
in_nb::out_round_1000_count,-0.012971022414012927,0.012971022414012927
und_nb::prior_in_before_out_out_amount_ratio_6h,0.012774444649779792,0.012774444649779792
out_nb::in_large_amount_count,-0.012756787573466658,0.012756787573466658
delta::out_amount_median,-0.012750827312763209,0.012750827312763209
out_nb::monthly_txn_count_cv,-0.012627932683925298,0.012627932683925298
out_nb::in_large_amount_ratio,0.012598768885744401,0.012598768885744401
self::out_txn_per_active_day,-0.012543994426311718,0.012543994426311718
und_nb::fast_in_out_out_amount_ratio_6h,-0.012536236956025818,0.012536236956025818
mix::out_amount_max,-0.012513981017388962,0.012513981017388962
mix::daily_amount_sum_max,-0.012387870407027097,0.012387870407027097
out_nb::txn_count_growth,0.012263954333450794,0.012263954333450794
self::daily_txn_count_mean,-0.011972058147851905,0.011972058147851905
in_nb::net_amount,0.011967214004226293,0.011967214004226293
und2_nb::out_amount_per_txn,0.011877404846895069,0.011877404846895069
und2_nb::out_amount_mean,0.011877404846895069,0.011877404846895069
mix::out_counterparty_nunique,0.011820736372866753,0.011820736372866753
delta::out_round_1000_count,-0.011349555936622534,0.011349555936622534
out_nb::small_in_before_large_out_count_24h,-0.011202564735804266,0.011202564735804266
in_nb::in_out_amount_ratio,-0.011181847396297864,0.011181847396297864
out_nb::out_large_amount_count,-0.011063694669280675,0.011063694669280675
und_nb::in_out_amount_ratio,-0.011050158729852327,0.011050158729852327
in_nb::monthly_amount_sum_cv,0.011048734834675495,0.011048734834675495
in_nb::max_prior_in_count_before_out_24h,0.010994459887235805,0.010994459887235805
mix::total_non_positive_amount_count,-0.010650132406439862,0.010650132406439862
mix::in_counterparty_nunique,0.010517132865238669,0.010517132865238669
und2_nb::out_night_txn_ratio,-0.010501298194263091,0.010501298194263091
und2_nb::txn_count_growth,0.010213291309016269,0.010213291309016269
und_nb::monthly_txn_count_cv,0.01012494966327316,0.01012494966327316
und2_nb::monthly_txn_count_mean,-0.010034283397981354,0.010034283397981354
und2_nb::out_txn_count,-0.010034283397981354,0.010034283397981354
self::one_in_multi_out_in_amount_ratio_24h,0.010031408251828968,0.010031408251828968
und2_nb::total_non_positive_amount_count,-0.009976450441182061,0.009976450441182061
self::counterparty_txn_mean,-0.009908887256394727,0.009908887256394727
delta::prior_in_before_out_out_amount_ratio_6h,-0.009901830865919123,0.009901830865919123
self::in_txn_per_active_day,-0.009873647622709585,0.009873647622709585
und2_nb::daily_amount_sum_std,0.0094474253346464,0.0094474253346464
self::fast_in_out_in_amount_ratio_1h,0.009383286035546378,0.009383286035546378
in_nb::in_amount_per_txn,-0.00935045038758428,0.00935045038758428
in_nb::in_amount_mean,-0.00935045038758428,0.00935045038758428
self::fast_in_out_balance_ratio_1h,0.00904623578157508,0.00904623578157508
self::multi_in_one_out_mean_amount_ratio_24h,0.009004810667104094,0.009004810667104094
self::fast_in_out_mean_delay_min_1h,0.008944300082554434,0.008944300082554434
delta::in_negative_amount_count,-0.008777552500254223,0.008777552500254223
delta::in_non_positive_amount_count,-0.008777552500254223,0.008777552500254223
und_nb::out_amount_mean,-0.008771054558395474,0.008771054558395474
und_nb::out_amount_per_txn,-0.008771054558395474,0.008771054558395474
in_nb::out_night_txn_ratio,-0.008716114155413845,0.008716114155413845
mix::one_in_multi_out_in_amount_ratio_24h,-0.008704311875445455,0.008704311875445455
self::prior_in_before_out_out_amount_ratio_1h,0.008614429154439275,0.008614429154439275
und_nb::out_round_1000_count,-0.0084983158796031,0.0084983158796031
und_nb::daily_txn_count_max,0.008497364444172028,0.008497364444172028
self::prior_in_before_out_mean_delay_min_1h,0.008445020510192832,0.008445020510192832
mix::fast_in_out_in_amount_ratio_6h,0.008392776667628946,0.008392776667628946
in_nb::in_active_months,0.008389834109353315,0.008389834109353315
mix::daily_amount_sum_mean,-0.008384147848761082,0.008384147848761082
in_nb::in_round_1000_count,0.008367613152823288,0.008367613152823288
out_nb::fast_in_out_in_amount_ratio_1h,-0.008365287766075763,0.008365287766075763
in_nb::out_txn_per_active_day,-0.008281256208260531,0.008281256208260531
mix::out_active_days,-0.00820536987787781,0.00820536987787781
mix::fast_in_out_balance_ratio_1h,-0.008051730830857853,0.008051730830857853
mix::monthly_amount_sum_std,-0.008051669286349233,0.008051669286349233
in_nb::fast_in_out_balance_ratio_1h,-0.007765974967487166,0.007765974967487166
mix::out_large_amount_count,-0.007739142030366899,0.007739142030366899
mix::out_small_amount_count,0.007607671381518188,0.007607671381518188
und_nb::fast_in_out_balance_ratio_1h,-0.007567395133935397,0.007567395133935397
delta::txn_count_growth,-0.007439728703335728,0.007439728703335728
mix::total_txn_count,-0.007316230275453898,0.007316230275453898
und_nb::in_non_positive_amount_count,-0.007259242600877279,0.007259242600877279
und_nb::in_negative_amount_count,-0.007259242600877279,0.007259242600877279
in_nb::small_in_before_large_out_count_24h,-0.0072355889442474374,0.0072355889442474374
out_nb::in_amount_median,0.0072091664570826585,0.0072091664570826585
mix::in_large_amount_count,-0.00716866380743324,0.00716866380743324
delta::burst_day_amount_ratio,0.00713502715497847,0.00713502715497847
in_nb::in_negative_amount_count,-0.007091960537053872,0.007091960537053872
in_nb::in_non_positive_amount_count,-0.007091960537053872,0.007091960537053872
in_nb::out_amount_per_txn,-0.006981136143165455,0.006981136143165455
in_nb::out_amount_mean,-0.006981136143165455,0.006981136143165455
mix::out_amount_median,-0.006960087978687046,0.006960087978687046
und2_nb::out_night_txn_count,-0.006906582647285909,0.006906582647285909
mix::prior_in_before_out_mean_delay_min_24h,0.006897232987159589,0.006897232987159589
out_nb::out_night_txn_count,0.006867654887381567,0.006867654887381567
self::fast_in_out_balance_ratio_24h,0.00685749644696523,0.00685749644696523
delta::out_txn_per_active_day,-0.006822900244926387,0.006822900244926387
in_nb::out_night_txn_count,-0.006744766575261953,0.006744766575261953
in_nb::monthly_txn_count_cv,-0.006638246583825079,0.006638246583825079
mix::in_out_count_ratio,-0.006568023370278708,0.006568023370278708
mix::fast_in_out_count_24h,0.006478487320857139,0.006478487320857139
self::in_night_txn_count,-0.006317836037087199,0.006317836037087199
und_nb::in_txn_count,-0.00623183945318497,0.00623183945318497
mix::fast_in_out_in_amount_ratio_1h,-0.006119624746133306,0.006119624746133306
self::multi_in_one_out_count_24h,0.006058396234656092,0.006058396234656092
out_nb::monthly_amount_sum_cv,-0.0058471179035295695,0.0058471179035295695
in_nb::in_amount_median,-0.005814145592701,0.005814145592701
delta::daily_txn_count_max,0.005763351447292904,0.005763351447292904
self::fast_in_out_out_amount_ratio_1h,0.005679397647247535,0.005679397647247535
out_nb::out_active_months,0.005598741826535506,0.005598741826535506
mix::fast_in_out_count_1h,0.005593296289718882,0.005593296289718882
out_nb::counterparty_txn_max,-0.005590346247387063,0.005590346247387063
out_nb::out_amount_mean,-0.005589524961003982,0.005589524961003982
out_nb::out_amount_per_txn,-0.005589524961003982,0.005589524961003982
delta::net_amount,-0.005489227374015417,0.005489227374015417
self::out_night_txn_ratio,-0.005388448138808885,0.005388448138808885
out_nb::counterparty_txn_mean,0.0053645117302705035,0.0053645117302705035
und_nb::out_night_txn_ratio,-0.00535813681998529,0.00535813681998529
mix::fast_in_out_in_amount_ratio_24h,0.005355904073128424,0.005355904073128424
self::daily_txn_count_std,-0.0053339017400347985,0.0053339017400347985
out_nb::in_negative_amount_count,-0.005285371277622424,0.005285371277622424
out_nb::in_non_positive_amount_count,-0.005285371277622424,0.005285371277622424
out_nb::out_night_txn_ratio,0.005268439952960831,0.005268439952960831
self::daily_txn_count_max,-0.00525364003745088,0.00525364003745088
mix::fast_in_out_count_6h,0.005211924148530389,0.005211924148530389
self::fast_in_out_count_24h,0.00502609104888196,0.00502609104888196
und_nb::out_large_amount_ratio,-0.005013198599366106,0.005013198599366106
out_nb::out_round_1000_count,-0.004990108935447593,0.004990108935447593
mix::in_round_1000_count,-0.004911682027663126,0.004911682027663126
und_nb::net_amount,0.004882815231691453,0.004882815231691453
self::out_night_txn_count,-0.004877801985345893,0.004877801985345893
self::fast_in_out_count_6h,0.004842197858727507,0.004842197858727507
mix::in_txn_count,-0.004778066974835969,0.004778066974835969
mix::one_in_multi_out_count_24h,0.004755189130024183,0.004755189130024183
in_nb::fast_in_out_out_amount_ratio_6h,0.004740770009178154,0.004740770009178154
und2_nb::out_amount_max,0.0047055021552555205,0.0047055021552555205
self::prior_in_before_out_count_24h,0.00467854622815101,0.00467854622815101
in_nb::in_night_txn_count,-0.004678196913628378,0.004678196913628378
und_nb::in_amount_per_txn,-0.0046692977113049665,0.0046692977113049665
und_nb::in_amount_mean,-0.0046692977113049665,0.0046692977113049665
mix::multi_in_one_out_count_24h,0.004650854484820108,0.004650854484820108
self::prior_in_before_out_count_6h,0.004602032865937931,0.004602032865937931
self::one_in_multi_out_count_24h,0.004577937635119402,0.004577937635119402
und2_nb::in_large_amount_count,0.004547698358556046,0.004547698358556046
self::fast_in_out_in_amount_ratio_24h,0.004477802833686376,0.004477802833686376
und2_nb::net_amount,0.004419506397491541,0.004419506397491541
mix::fast_in_out_balance_ratio_24h,-0.0043587791067776,0.0043587791067776
delta::total_non_positive_amount_count,-0.004328000408413882,0.004328000408413882
und_nb::counterparty_amount_mean,0.004237492072632654,0.004237492072632654
mix::total_amount_sum,-0.00421713388586227,0.00421713388586227
self::prior_in_before_out_count_1h,0.004215145327063739,0.004215145327063739
mix::in_amount_sum,-0.004132292366708069,0.004132292366708069
self::fast_in_out_count_1h,0.004121080058299389,0.004121080058299389
mix::counterparty_amount_max,-0.004088078672335868,0.004088078672335868
und_nb::out_txn_per_active_day,0.004059059110940209,0.004059059110940209
delta::activity_hour_nunique,-0.003973135506393129,0.003973135506393129
mix::in_night_txn_ratio,-0.003971801067555473,0.003971801067555473
mix::out_txn_per_active_day,-0.003933144191319971,0.003933144191319971
self::fast_in_out_out_amount_ratio_24h,0.003798141898186588,0.003798141898186588
self::prior_in_before_out_out_amount_ratio_6h,0.0035784178135007463,0.0035784178135007463
self::fast_in_out_balance_ratio_6h,0.0035634111557837334,0.0035634111557837334
mix::out_amount_sum,-0.003530222504223632,0.003530222504223632
mix::monthly_amount_sum_mean,-0.003530222504223615,0.003530222504223615
out_nb::out_large_amount_ratio,0.003509101079479392,0.003509101079479392
out_nb::fast_in_out_balance_ratio_1h,-0.003465141750264453,0.003465141750264453
in_nb::total_non_positive_amount_count,-0.0033817209323789123,0.0033817209323789123
out_nb::out_active_days,-0.003367788876536962,0.003367788876536962
und2_nb::out_large_amount_count,-0.0033646702711565934,0.0033646702711565934
mix::monthly_txn_count_std,-0.003303887355568592,0.003303887355568592
mix::fast_in_out_out_amount_ratio_1h,0.003268179273251148,0.003268179273251148
out_nb::in_amount_per_txn,0.0029785723124179384,0.0029785723124179384
out_nb::in_amount_mean,0.0029785723124179384,0.0029785723124179384
und_nb::out_amount_median,-0.0029185407322538013,0.0029185407322538013
self::in_txn_count,0.0028701728068809156,0.0028701728068809156
und2_nb::out_amount_sum,-0.0028675243901938384,0.0028675243901938384
und2_nb::monthly_amount_sum_mean,-0.0028675243901938327,0.0028675243901938327
in_nb::fast_in_out_out_amount_ratio_24h,-0.0028655453353879624,0.0028655453353879624
und_nb::total_non_positive_amount_count,-0.002832371501495348,0.002832371501495348
self::in_round_1000_count,0.0028175681954149398,0.0028175681954149398
self::total_txn_count,0.0027864847717262485,0.0027864847717262485
self::daily_amount_sum_std,0.0027840730254107744,0.0027840730254107744
self::fast_in_out_out_amount_ratio_6h,0.0027826492190722338,0.0027826492190722338
und2_nb::out_large_amount_ratio,0.0027723093910272407,0.0027723093910272407
self::counterparty_amount_mean,0.002671971687913197,0.002671971687913197
und2_nb::in_amount_median,0.0026187209038020932,0.0026187209038020932
self::out_amount_max,0.0025986116780119762,0.0025986116780119762
self::fast_in_out_in_amount_ratio_6h,0.002487305091027809,0.002487305091027809
delta::in_active_days,0.002397501735492855,0.002397501735492855
und2_nb::daily_amount_sum_max,0.002369844221645171,0.002369844221645171
self::monthly_amount_sum_std,0.002348719103026489,0.002348719103026489
out_nb::last_month_txn_count,-0.0022741991878549887,0.0022741991878549887
out_nb::monthly_txn_count_mean,-0.0022738254092248534,0.0022738254092248534
out_nb::out_txn_count,-0.0022738254092248534,0.0022738254092248534
out_nb::in_out_amount_ratio,-0.0022575485906412163,0.0022575485906412163
in_nb::total_txn_count,0.002228309691481873,0.002228309691481873
self::max_next_out_count_after_in_24h,0.002210715650711412,0.002210715650711412
self::max_prior_in_count_before_out_24h,0.002201186898466201,0.002201186898466201
out_nb::net_amount,-0.0021430609870763525,0.0021430609870763525
und2_nb::counterparty_txn_mean,-0.002128710514139402,0.002128710514139402
out_nb::first_month_txn_count,-0.0021260130886719087,0.0021260130886719087
out_nb::out_small_amount_ratio,-0.002071352568930016,0.002071352568930016
mix::counterparty_count,-0.0020655403516672715,0.0020655403516672715
mix::txn_interarrival_min_std,0.0020502875484389284,0.0020502875484389284
self::small_in_before_large_out_count_24h,0.0020270050295167047,0.0020270050295167047
out_nb::total_non_positive_amount_count,-0.0020176922251494184,0.0020176922251494184
delta::out_round_1000_ratio,0.002000671102562254,0.002000671102562254
mix::small_in_before_large_out_count_24h,-0.0018946706617717847,0.0018946706617717847
und_nb::out_night_txn_count,-0.0018768537659598701,0.0018768537659598701
self::daily_amount_sum_max,0.0018469119950254272,0.0018469119950254272
mix::in_small_amount_count,0.0018180986258969532,0.0018180986258969532
out_nb::out_amount_median,-0.0018044577848863783,0.0018044577848863783
self::last_month_txn_count,0.0017590971177369355,0.0017590971177369355
self::total_amount_sum,0.001750515413319944,0.001750515413319944
self::out_large_amount_count,0.0017298874333489063,0.0017298874333489063
self::in_large_amount_count,0.001703509523769059,0.001703509523769059
self::in_amount_sum,0.001680416385594002,0.001680416385594002
und2_nb::out_amount_median,-0.0016657554194042057,0.0016657554194042057
und_nb::out_negative_amount_count,0.0016641564519584912,0.0016641564519584912
und_nb::out_non_positive_amount_count,0.0016641564519584912,0.0016641564519584912
self::monthly_amount_sum_mean,0.0016541153225918467,0.0016541153225918467
self::out_amount_sum,0.0016541153225918463,0.0016541153225918463
und2_nb::total_amount_sum,-0.001652788407425184,0.001652788407425184
mix::multi_in_one_out_mean_amount_ratio_24h,-0.001651673280186878,0.001651673280186878
self::counterparty_amount_max,0.0016425005410446556,0.0016425005410446556
out_nb::out_txn_per_active_day,0.0016232311400560635,0.0016232311400560635
self::monthly_txn_count_mean,0.0016106738902231378,0.0016106738902231378
self::out_txn_count,0.0016106738902231378,0.0016106738902231378
und2_nb::daily_amount_sum_mean,0.0016010133608668153,0.0016010133608668153
self::out_active_days,0.0015953654295028299,0.0015953654295028299
in_nb::activity_hour_nunique,0.001592987248177485,0.001592987248177485
delta::counterparty_amount_mean,-0.0015431567320886611,0.0015431567320886611
self::in_counterparty_nunique,0.001535407263048762,0.001535407263048762
self::txn_count_growth,-0.0015229575915745367,0.0015229575915745367
mix::txn_count_growth,0.0015228268057604533,0.0015228268057604533
self::first_month_txn_count,0.001479952062350574,0.001479952062350574
und2_nb::out_non_positive_amount_count,0.001435646799962305,0.001435646799962305
und2_nb::out_negative_amount_count,0.001435646799962305,0.001435646799962305
self::in_amount_max,0.001415950917958305,0.001415950917958305
und2_nb::monthly_amount_sum_std,-0.0013990615186188096,0.0013990615186188096
self::out_counterparty_nunique,-0.0013864767125324722,0.0013864767125324722
self::in_small_amount_count,0.001277405070269621,0.001277405070269621
out_nb::out_negative_amount_count,0.0012661808661221356,0.0012661808661221356
out_nb::out_non_positive_amount_count,0.0012661808661221356,0.0012661808661221356
mix::max_prior_in_count_before_out_24h,-0.0012446940997297737,0.0012446940997297737
mix::fast_in_out_mean_delay_min_1h,-0.0012278326892925615,0.0012278326892925615
und2_nb::small_in_before_large_out_count_24h,-0.0011915407212837888,0.0011915407212837888
out_nb::in_self_loop_count,-0.0011768057839676572,0.0011768057839676572
out_nb::out_self_loop_count,-0.0011768057839676572,0.0011768057839676572
out_nb::total_self_loop_count,-0.0011768057839676572,0.0011768057839676572
self::out_amount_per_txn,0.0011582200298818877,0.0011582200298818877
self::out_amount_mean,0.0011582200298818877,0.0011582200298818877
mix::prior_in_before_out_mean_delay_min_1h,0.0011327077311472289,0.0011327077311472289
self::monthly_txn_count_std,-0.001082591402042738,0.001082591402042738
self::out_round_1000_count,0.001070057544627741,0.001070057544627741
mix::fast_in_out_mean_delay_min_24h,0.0010495713334954782,0.0010495713334954782
in_nb::out_amount_median,-0.0010340249812506165,0.0010340249812506165
self::counterparty_count,0.0010049060742077284,0.0010049060742077284
mix::total_self_loop_count,0.0009899027447549478,0.0009899027447549478
mix::in_self_loop_count,0.0009899027447549478,0.0009899027447549478
mix::out_self_loop_count,0.0009899027447549478,0.0009899027447549478
und2_nb::counterparty_amount_max,-0.0009745639545879732,0.0009745639545879732
out_nb::out_small_amount_count,0.0009617931357269207,0.0009617931357269207
self::out_amount_median,-0.0009185082247917621,0.0009185082247917621
mix::in_amount_median,0.0008926058769072754,0.0008926058769072754
mix::fast_in_out_out_amount_ratio_24h,-0.0008816667448082822,0.0008816667448082822
in_nb::out_non_positive_amount_count,0.0008731131844098119,0.0008731131844098119
in_nb::out_negative_amount_count,0.0008731131844098119,0.0008731131844098119
und2_nb::out_round_1000_count,-0.0008474303244089904,0.0008474303244089904
mix::fast_in_out_balance_ratio_6h,0.0008096636453112918,0.0008096636453112918
out_nb::counterparty_amount_mean,0.0008008136049761187,0.0008008136049761187
self::total_non_positive_amount_count,0.000790598615650784,0.000790598615650784
mix::first_month_txn_count,-0.0007662924770012719,0.0007662924770012719
self::in_non_positive_amount_count,0.0006844420567202506,0.0006844420567202506
self::in_negative_amount_count,0.0006844420567202506,0.0006844420567202506
self::out_small_amount_count,0.0006801344387482056,0.0006801344387482056
self::in_self_loop_count,0.0006782826729625178,0.0006782826729625178
self::out_self_loop_count,0.0006782826729625178,0.0006782826729625178
self::total_self_loop_count,0.0006782826729625178,0.0006782826729625178
out_nb::monthly_txn_count_std,0.0006565030241217115,0.0006565030241217115
mix::prior_in_before_out_count_6h,-0.000614665429419306,0.000614665429419306
mix::out_round_1000_count,-0.0006039342475627766,0.0006039342475627766
delta::out_non_positive_amount_count,0.0005909028784965085,0.0005909028784965085
delta::out_negative_amount_count,0.0005909028784965085,0.0005909028784965085
mix::out_night_txn_ratio,-0.0005730050590186639,0.0005730050590186639
mix::fast_in_out_out_amount_ratio_6h,-0.0005726273191860539,0.0005726273191860539
mix::in_night_txn_count,-0.0005523710326705407,0.0005523710326705407
mix::prior_in_before_out_count_1h,0.0005467622875757655,0.0005467622875757655
mix::in_out_amount_ratio,0.0005295736443001869,0.0005295736443001869
self::out_negative_amount_count,0.0004842570204692954,0.0004842570204692954
self::out_non_positive_amount_count,0.0004842570204692954,0.0004842570204692954
in_nb::counterparty_amount_mean,0.0004461313598425908,0.0004461313598425908
mix::prior_in_before_out_count_24h,0.0004318817313670657,0.0004318817313670657
self::daily_amount_sum_mean,-0.0004193963627014159,0.0004193963627014159
self::out_large_amount_ratio,0.0003840497368097541,0.0003840497368097541
self::prior_in_before_out_out_amount_ratio_24h,0.00037657362328360187,0.00037657362328360187
mix::out_txn_count,-0.0002887538024635571,0.0002887538024635571
mix::monthly_txn_count_mean,-0.0002887538024635571,0.0002887538024635571
mix::prior_in_before_out_out_amount_ratio_1h,-0.00025805278533791085,0.00025805278533791085
und_nb::in_amount_median,-0.00023981726000782164,0.00023981726000782164
und2_nb::in_amount_sum,-0.00022675313734616195,0.00022675313734616195
mix::max_next_out_count_after_in_24h,0.00020881329797502968,0.00020881329797502968
mix::out_night_txn_count,0.00015241016184885985,0.00015241016184885985
in_nb::in_night_txn_ratio,-0.00011123960316808015,0.00011123960316808015
self::counterparty_txn_max,-0.00010962936155774105,0.00010962936155774105
mix::in_negative_amount_count,0.00010310862259545295,0.00010310862259545295
mix::in_non_positive_amount_count,0.00010310862259545295,0.00010310862259545295
mix::last_month_txn_count,-6.848709986767287e-05,6.848709986767287e-05
self::net_amount,-6.762647928093526e-05,6.762647928093526e-05
mix::net_amount,3.976425980134278e-05,3.976425980134278e-05
mix::out_negative_amount_count,-1.3007941930194046e-05,1.3007941930194046e-05
mix::out_non_positive_amount_count,-1.3007941930194046e-05,1.3007941930194046e-05
delta::in_zero_amount_count,0.0,0.0
out_nb::in_zero_amount_count,0.0,0.0
out_nb::out_zero_amount_count,0.0,0.0
