feature,gain
daily_txn_count_mean,2915.9736328125
graph_two_hop_neighbor_count,2264.25244140625
graph_neighbor_degree_max,2021.7569580078125
node2vec_03,1785.51171875
node2vec_01,314.2218322753906
node2vec_06,284.23114013671875
node2vec_05,252.73095703125
node2vec_07,241.77818298339844
node2vec_00,228.07894897460938
node2vec_04,227.87123107910156
node2vec_02,185.89825439453125
counterparty_amount_max,179.6124267578125
graph_nb_counterparty_amount_top_ratio_mean,152.9844970703125
