feature,coef,abs_coef
in_nb::fast_in_out_count_6h,-0.027985463298338335,0.027985463298338335
in_nb::monthly_txn_count_std,-0.027982956512073325,0.027982956512073325
in_nb::daily_amount_sum_mean,-0.02769605559761845,0.02769605559761845
mix::in_active_days,-0.027429430839287772,0.027429430839287772
in_nb::txn_count_growth,-0.027296168265432654,0.027296168265432654
out_nb::activity_hour_txn_max_ratio,-0.027222451075401017,0.027222451075401017
in_nb::counterparty_amount_max,-0.02690794837878134,0.02690794837878134
out_nb::fast_in_out_in_amount_ratio_6h,-0.02688724181356074,0.02688724181356074
mix::in_amount_mean,-0.026874507220647156,0.026874507220647156
mix::in_amount_per_txn,-0.026874507220647156,0.026874507220647156
out_nb::txn_interarrival_min_min,-0.0268514505932365,0.0268514505932365
und2_nb::daily_txn_count_mean,-0.026833796705670255,0.026833796705670255
und_nb::in_amount_max,-0.02675342656189006,0.02675342656189006
delta::daily_txn_count_mean,0.02650143614100731,0.02650143614100731
delta::in_amount_max,-0.02630789063486293,0.02630789063486293
in_nb::one_in_multi_out_count_24h,-0.026232666140276063,0.026232666140276063
out_nb::counterparty_amount_max,-0.026212950680689646,0.026212950680689646
und2_nb::total_txn_count,-0.02600377082651485,0.02600377082651485
out_nb::in_night_txn_count,-0.025669990472177044,0.025669990472177044
out_nb::total_amount_sum,-0.025637616796106773,0.025637616796106773
out_nb::in_amount_sum,-0.025616071774256358,0.025616071774256358
out_nb::one_in_multi_out_in_amount_ratio_24h,-0.025318406186387896,0.025318406186387896
delta::monthly_txn_count_std,-0.025053008635842047,0.025053008635842047
und_nb::daily_txn_count_mean,0.025040151505026857,0.025040151505026857
und2_nb::counterparty_txn_max,-0.025016101735245117,0.025016101735245117
und_nb::first_month_txn_count,-0.024991199872062504,0.024991199872062504
und2_nb::fast_in_out_out_amount_ratio_24h,-0.024924889206474846,0.024924889206474846
out_nb::daily_amount_sum_max,-0.024915947941079684,0.024915947941079684
und_nb::in_night_txn_count,-0.024843331158817962,0.024843331158817962
und_nb::daily_txn_count_std,0.024823702969136746,0.024823702969136746
delta::out_round_1000_ratio,0.02480005621443332,0.02480005621443332
delta::out_large_amount_count,-0.024416166331404757,0.024416166331404757
delta::daily_txn_count_std,0.024391881477800668,0.024391881477800668
out_nb::out_round_1000_ratio,-0.02436704818639724,0.02436704818639724
out_nb::daily_amount_sum_mean,-0.024354790443743418,0.024354790443743418
mix::in_txn_per_active_day,0.0241921955900902,0.0241921955900902
in_nb::daily_amount_sum_max,-0.02403706576227763,0.02403706576227763
in_nb::daily_amount_sum_std,-0.023973886256924634,0.023973886256924634
und_nb::in_round_1000_count,-0.023933513939898707,0.023933513939898707
self::in_night_txn_ratio,-0.023823796891003925,0.023823796891003925
und2_nb::in_out_amount_ratio,-0.023495135844835376,0.023495135844835376
und2_nb::prior_in_before_out_count_1h,-0.023447291236467178,0.023447291236467178
in_nb::in_amount_sum,-0.023392016439238945,0.023392016439238945
in_nb::prior_in_before_out_out_amount_ratio_1h,-0.023280946987122318,0.023280946987122318
out_nb::out_amount_sum,-0.023260640444537604,0.023260640444537604
out_nb::monthly_amount_sum_mean,-0.023260640444537604,0.023260640444537604
delta::in_active_days,0.02323156859335446,0.02323156859335446
out_nb::monthly_amount_sum_std,-0.023188059373054706,0.023188059373054706
delta::fast_in_out_balance_ratio_1h,-0.023101278645406717,0.023101278645406717
delta::activity_hour_nunique,0.02307317080764272,0.02307317080764272
in_nb::monthly_amount_sum_cv,0.02304645774352713,0.02304645774352713
in_nb::in_small_amount_count,0.023032720133764156,0.023032720133764156
delta::out_large_amount_ratio,-0.022955124452172876,0.022955124452172876
out_nb::fast_in_out_in_amount_ratio_24h,-0.022680526494599958,0.022680526494599958
in_nb::monthly_amount_sum_std,-0.02242605775247616,0.02242605775247616
out_nb::daily_amount_sum_std,-0.022372040443347854,0.022372040443347854
und_nb::out_large_amount_count,-0.022124489287525112,0.022124489287525112
in_nb::txn_interarrival_min_min,-0.02210871115558835,0.02210871115558835
in_nb::in_small_amount_ratio,-0.021958887302385516,0.021958887302385516
und_nb::txn_count_growth,-0.021774822571739454,0.021774822571739454
mix::out_large_amount_ratio,-0.021682119534313028,0.021682119534313028
und2_nb::out_small_amount_count,-0.021038880380817436,0.021038880380817436
in_nb::out_large_amount_ratio,-0.020370407031004446,0.020370407031004446
out_nb::in_amount_max,-0.020281100846912935,0.020281100846912935
self::in_out_count_ratio,-0.020148313726554345,0.020148313726554345
out_nb::fast_in_out_balance_ratio_6h,-0.02010744507820009,0.02010744507820009
und_nb::counterparty_txn_top_ratio,-0.0200618657184053,0.0200618657184053
in_nb::out_small_amount_ratio,-0.020003048261306562,0.020003048261306562
mix::in_amount_max,-0.019891353864882288,0.019891353864882288
und2_nb::in_large_amount_ratio,0.019850466888379742,0.019850466888379742
in_nb::activity_hour_txn_max_ratio,-0.01984027973324202,0.01984027973324202
in_nb::in_amount_max,-0.01904509027144979,0.01904509027144979
delta::fast_in_out_out_amount_ratio_6h,-0.019039719993280944,0.019039719993280944
mix::daily_txn_count_std,-0.018993905303242804,0.018993905303242804
out_nb::fast_in_out_balance_ratio_24h,-0.01884812031720798,0.01884812031720798
in_nb::prior_in_before_out_out_amount_ratio_24h,-0.01883545423130439,0.01883545423130439
mix::daily_amount_sum_std,-0.018662146486374865,0.018662146486374865
delta::in_large_amount_count,-0.01865779560237701,0.01865779560237701
out_nb::prior_in_before_out_mean_delay_min_1h,-0.01850932732735209,0.01850932732735209
mix::out_amount_per_txn,-0.01834486389990773,0.01834486389990773
mix::out_amount_mean,-0.01834486389990773,0.01834486389990773
delta::out_amount_mean,-0.01834445463774609,0.01834445463774609
delta::out_amount_per_txn,-0.01834445463774609,0.01834445463774609
und_nb::monthly_txn_count_std,-0.017956638132872724,0.017956638132872724
delta::small_in_before_large_out_count_24h,-0.01776194209865964,0.01776194209865964
in_nb::in_large_amount_ratio,-0.0175021738919316,0.0175021738919316
in_nb::in_out_amount_ratio,-0.017223639507943988,0.017223639507943988
und_nb::in_large_amount_count,-0.01691283778398496,0.01691283778398496
und_nb::in_out_amount_ratio,-0.016857062485429543,0.016857062485429543
mix::counterparty_amount_mean,-0.016727722996907068,0.016727722996907068
out_nb::in_night_txn_ratio,-0.016086852014287847,0.016086852014287847
in_nb::fast_in_out_out_amount_ratio_1h,-0.015964271369767812,0.015964271369767812
self::daily_txn_count_mean,-0.015779644294614745,0.015779644294614745
self::in_txn_per_active_day,-0.015700420526952974,0.015700420526952974
in_nb::in_large_amount_count,-0.015601641105876909,0.015601641105876909
in_nb::monthly_txn_count_cv,-0.015105920605338923,0.015105920605338923
und_nb::fast_in_out_out_amount_ratio_6h,-0.015080810420613216,0.015080810420613216
out_nb::burst_day_txn_ratio,-0.014969482673284924,0.014969482673284924
und_nb::small_in_before_large_out_count_24h,-0.014943058678525942,0.014943058678525942
out_nb::monthly_txn_count_cv,-0.014920496245931216,0.014920496245931216
und_nb::in_night_txn_ratio,-0.014812281195043096,0.014812281195043096
und2_nb::out_amount_max,0.014578983523203673,0.014578983523203673
delta::out_night_txn_ratio,-0.014575421993131207,0.014575421993131207
und2_nb::in_amount_per_txn,0.014297107571655667,0.014297107571655667
und2_nb::in_amount_mean,0.014297107571655667,0.014297107571655667
self::out_txn_per_active_day,-0.0142645042159617,0.0142645042159617
out_nb::in_large_amount_count,-0.014257477648144414,0.014257477648144414
self::in_out_amount_ratio,-0.013934159139662613,0.013934159139662613
in_nb::out_round_1000_count,-0.013814987620433972,0.013814987620433972
mix::counterparty_txn_max,-0.01378429602752714,0.01378429602752714
und2_nb::in_round_1000_count,-0.013641613704719974,0.013641613704719974
mix::daily_txn_count_mean,-0.013470012096535137,0.013470012096535137
self::counterparty_txn_mean,-0.01345926219459598,0.01345926219459598
in_nb::max_prior_in_count_before_out_24h,0.01329881506886962,0.01329881506886962
out_nb::fast_in_out_in_amount_ratio_1h,-0.013283322685938282,0.013283322685938282
und_nb::out_amount_mean,-0.013015455360166055,0.013015455360166055
und_nb::out_amount_per_txn,-0.013015455360166055,0.013015455360166055
mix::daily_amount_sum_max,-0.01295284130587557,0.01295284130587557
self::out_counterparty_nunique,-0.012876268070199124,0.012876268070199124
mix::out_amount_max,-0.012812349228957935,0.012812349228957935
out_nb::out_active_days,-0.012754372422410119,0.012754372422410119
out_nb::small_in_before_large_out_count_24h,-0.0127196932955167,0.0127196932955167
out_nb::out_large_amount_count,-0.01257764999466385,0.01257764999466385
mix::daily_txn_count_max,-0.012559013514897074,0.012559013514897074
mix::out_active_days,-0.012516469590823897,0.012516469590823897
und_nb::fast_in_out_balance_ratio_1h,-0.012501261309497812,0.012501261309497812
in_nb::net_amount,0.012447160444840673,0.012447160444840673
mix::out_counterparty_nunique,0.012029252453375088,0.012029252453375088
delta::out_night_txn_count,-0.01180005784910647,0.01180005784910647
delta::out_round_1000_count,-0.011621710399383247,0.011621710399383247
und_nb::out_large_amount_ratio,-0.011475034928889852,0.011475034928889852
und2_nb::daily_amount_sum_std,0.011411848892893567,0.011411848892893567
mix::in_counterparty_nunique,0.011201206700337028,0.011201206700337028
self::out_active_days,-0.011175014373905475,0.011175014373905475
mix::total_non_positive_amount_count,-0.011107492955601015,0.011107492955601015
out_nb::txn_count_growth,0.010954927018142062,0.010954927018142062
mix::out_small_amount_ratio,0.010787238023263401,0.010787238023263401
in_nb::out_txn_per_active_day,-0.010774614210616781,0.010774614210616781
mix::txn_interarrival_min_std,0.010750791088861508,0.010750791088861508
und_nb::in_large_amount_ratio,-0.010713429256743623,0.010713429256743623
delta::out_amount_median,-0.010703125503070324,0.010703125503070324
und2_nb::counterparty_amount_mean,0.01069136412100151,0.01069136412100151
mix::in_small_amount_ratio,-0.010529129048778018,0.010529129048778018
und2_nb::in_non_positive_amount_count,-0.0103918289823412,0.0103918289823412
und2_nb::in_negative_amount_count,-0.0103918289823412,0.0103918289823412
und2_nb::out_amount_per_txn,0.010196033380945317,0.010196033380945317
und2_nb::out_amount_mean,0.010196033380945317,0.010196033380945317
und2_nb::txn_count_growth,0.010126377923565261,0.010126377923565261
und2_nb::fast_in_out_out_amount_ratio_6h,-0.010100906613439882,0.010100906613439882
und_nb::out_small_amount_ratio,-0.009863514747442055,0.009863514747442055
in_nb::out_amount_mean,-0.009832657097105721,0.009832657097105721
in_nb::out_amount_per_txn,-0.009832657097105721,0.009832657097105721
in_nb::in_round_1000_count,0.00976710627402641,0.00976710627402641
delta::in_out_count_ratio,0.009761367763532076,0.009761367763532076
und_nb::out_round_1000_count,-0.009707418853435776,0.009707418853435776
und2_nb::first_month_txn_count,-0.009594978521471105,0.009594978521471105
mix::out_small_amount_count,0.009441427384856845,0.009441427384856845
in_nb::fast_in_out_balance_ratio_1h,-0.009212521168577353,0.009212521168577353
delta::in_negative_amount_count,-0.009120288165523663,0.009120288165523663
delta::in_non_positive_amount_count,-0.009120288165523663,0.009120288165523663
mix::daily_amount_sum_mean,-0.008904892226878961,0.008904892226878961
out_nb::in_large_amount_ratio,0.00884348753055492,0.00884348753055492
in_nb::in_amount_mean,-0.008595977149455099,0.008595977149455099
in_nb::in_amount_per_txn,-0.008595977149455099,0.008595977149455099
delta::prior_in_before_out_mean_delay_min_6h,-0.008575254419740642,0.008575254419740642
in_nb::counterparty_txn_top_ratio,0.008497681648878316,0.008497681648878316
und2_nb::last_month_txn_count,-0.008482361034321543,0.008482361034321543
mix::monthly_amount_sum_std,-0.008322731223899624,0.008322731223899624
mix::prior_in_before_out_out_amount_ratio_6h,-0.0082940128612354,0.0082940128612354
out_nb::monthly_amount_sum_cv,-0.008180554754131321,0.008180554754131321
in_nb::small_in_before_large_out_count_24h,-0.008060324999450879,0.008060324999450879
mix::out_large_amount_count,-0.008021063393550219,0.008021063393550219
out_nb::fast_in_out_balance_ratio_1h,-0.008009433487026747,0.008009433487026747
und_nb::in_non_positive_amount_count,-0.008000700467873816,0.008000700467873816
und_nb::in_negative_amount_count,-0.008000700467873816,0.008000700467873816
out_nb::out_amount_mean,-0.007934060954949767,0.007934060954949767
out_nb::out_amount_per_txn,-0.007934060954949767,0.007934060954949767
self::daily_txn_count_max,-0.007616918927486276,0.007616918927486276
delta::in_txn_count,-0.007610641592035864,0.007610641592035864
in_nb::in_non_positive_amount_count,-0.007574326169143837,0.007574326169143837
in_nb::in_negative_amount_count,-0.007574326169143837,0.007574326169143837
mix::fast_in_out_balance_ratio_1h,-0.007561782430047752,0.007561782430047752
mix::one_in_multi_out_in_amount_ratio_24h,-0.0074959360892225615,0.0074959360892225615
mix::in_large_amount_count,-0.0074428601251455735,0.0074428601251455735
und2_nb::out_amount_median,-0.007289450635408016,0.007289450635408016
mix::total_txn_count,-0.007261423037231236,0.007261423037231236
out_nb::counterparty_txn_max,-0.007170897819100669,0.007170897819100669
mix::fast_in_out_mean_delay_min_24h,-0.007136481716881351,0.007136481716881351
mix::out_amount_median,-0.007097922607012751,0.007097922607012751
mix::fast_in_out_count_24h,0.007036016436973659,0.007036016436973659
self::daily_txn_count_std,-0.00684553004713454,0.00684553004713454
in_nb::out_night_txn_ratio,-0.006536613666840644,0.006536613666840644
out_nb::out_small_amount_ratio,0.006319215292613954,0.006319215292613954
und2_nb::counterparty_txn_mean,-0.006235629486192252,0.006235629486192252
und2_nb::out_night_txn_ratio,-0.0061439825581796,0.0061439825581796
und_nb::daily_txn_count_max,-0.0060872311179230015,0.0060872311179230015
mix::fast_in_out_count_1h,0.006036634409096278,0.006036634409096278
self::in_night_txn_count,-0.006000594987228076,0.006000594987228076
mix::fast_in_out_in_amount_ratio_1h,-0.005895569486020499,0.005895569486020499
out_nb::out_round_1000_count,-0.0058849932670472956,0.0058849932670472956
delta::net_amount,-0.005871700133778769,0.005871700133778769
out_nb::in_negative_amount_count,-0.005865620588730317,0.005865620588730317
out_nb::in_non_positive_amount_count,-0.005865620588730317,0.005865620588730317
out_nb::out_night_txn_count,0.005851602096371163,0.005851602096371163
mix::fast_in_out_count_6h,0.005679459995262876,0.005679459995262876
out_nb::in_amount_median,0.005657311518094169,0.005657311518094169
mix::in_txn_count,-0.005586992152274728,0.005586992152274728
delta::out_txn_per_active_day,-0.005586928103363547,0.005586928103363547
self::out_night_txn_count,-0.005521132326241543,0.005521132326241543
mix::fast_in_out_balance_ratio_24h,-0.005508681927518277,0.005508681927518277
und2_nb::out_large_amount_ratio,-0.0054944087471102115,0.0054944087471102115
und2_nb::out_txn_per_active_day,-0.005464291070040463,0.005464291070040463
und_nb::in_amount_mean,-0.005351632052152095,0.005351632052152095
und_nb::in_amount_per_txn,-0.005351632052152095,0.005351632052152095
self::out_night_txn_ratio,-0.005341689593192102,0.005341689593192102
mix::multi_in_one_out_count_24h,0.005270696548668686,0.005270696548668686
delta::daily_txn_count_max,-0.005254443796579125,0.005254443796579125
self::monthly_txn_count_std,-0.005243258206497957,0.005243258206497957
mix::one_in_multi_out_count_24h,0.00517748357436294,0.00517748357436294
self::daily_amount_sum_mean,-0.005139446067632443,0.005139446067632443
mix::in_round_1000_count,-0.005127865952284122,0.005127865952284122
und_nb::net_amount,0.005031311848777719,0.005031311848777719
und2_nb::total_non_positive_amount_count,-0.005021799330076272,0.005021799330076272
mix::prior_in_before_out_out_amount_ratio_24h,-0.0050083835456156064,0.0050083835456156064
mix::fast_in_out_in_amount_ratio_6h,0.004794802131425789,0.004794802131425789
out_nb::out_night_txn_ratio,0.004709724157197836,0.004709724157197836
und_nb::out_amount_median,-0.004628820800312726,0.004628820800312726
in_nb::activity_hour_nunique,0.004614441146287248,0.004614441146287248
und2_nb::out_night_txn_count,-0.004530970184300322,0.004530970184300322
delta::total_non_positive_amount_count,-0.004470527616262314,0.004470527616262314
mix::in_out_count_ratio,-0.004408118212241957,0.004408118212241957
und2_nb::daily_amount_sum_max,0.00437668231696797,0.00437668231696797
mix::total_amount_sum,-0.00435615417301674,0.00435615417301674
in_nb::fast_in_out_out_amount_ratio_24h,-0.0043459138029145845,0.0043459138029145845
mix::in_amount_sum,-0.004272154888811167,0.004272154888811167
und2_nb::in_large_amount_count,0.004262697770800391,0.004262697770800391
mix::counterparty_amount_max,-0.004223734093717152,0.004223734093717152
out_nb::counterparty_txn_mean,0.004138311274589039,0.004138311274589039
in_nb::fast_in_out_out_amount_ratio_6h,0.0040218088345600035,0.0040218088345600035
in_nb::out_night_txn_count,-0.004003661268722798,0.004003661268722798
und2_nb::net_amount,0.003976491190081222,0.003976491190081222
self::counterparty_count,-0.0039685838127042385,0.0039685838127042385
out_nb::last_month_txn_count,-0.003845232588709668,0.003845232588709668
out_nb::monthly_txn_count_mean,-0.0038303975768921015,0.0038303975768921015
out_nb::out_txn_count,-0.0038303975768921015,0.0038303975768921015
in_nb::in_night_txn_count,-0.0037983721877066674,0.0037983721877066674
mix::fast_in_out_out_amount_ratio_1h,0.0037920506310522577,0.0037920506310522577
und_nb::out_night_txn_ratio,-0.0037660111059247036,0.0037660111059247036
mix::fast_in_out_mean_delay_min_1h,-0.0037543754152480993,0.0037543754152480993
in_nb::total_non_positive_amount_count,-0.0037287853106818198,0.0037287853106818198
mix::out_txn_per_active_day,-0.0037059741980024893,0.0037059741980024893
self::txn_count_growth,-0.0036961280664242146,0.0036961280664242146
mix::out_amount_sum,-0.0036453007221547793,0.0036453007221547793
mix::monthly_amount_sum_mean,-0.0036453007221547763,0.0036453007221547763
out_nb::first_month_txn_count,-0.0036309872738457556,0.0036309872738457556
self::one_in_multi_out_in_amount_ratio_24h,0.0034539252587812773,0.0034539252587812773
und_nb::total_non_positive_amount_count,-0.003446508817171522,0.003446508817171522
delta::activity_hour_entropy,-0.0033591973404779843,0.0033591973404779843
out_nb::out_amount_median,-0.0033172477085792024,0.0033172477085792024
self::multi_in_one_out_mean_amount_ratio_24h,0.003292072557390241,0.003292072557390241
self::fast_in_out_balance_ratio_1h,0.0032754165178849465,0.0032754165178849465
self::out_large_amount_ratio,-0.0032654252882399304,0.0032654252882399304
self::fast_in_out_in_amount_ratio_1h,0.0032590470609654386,0.0032590470609654386
mix::in_amount_median,0.0032371288509113767,0.0032371288509113767
out_nb::out_active_months,0.003231096903549297,0.003231096903549297
self::prior_in_before_out_out_amount_ratio_1h,0.0030844360104838073,0.0030844360104838073
self::in_amount_max,-0.0030808473519283557,0.0030808473519283557
mix::monthly_txn_count_std,-0.003046594768432428,0.003046594768432428
und2_nb::monthly_txn_count_mean,-0.002976908700817024,0.002976908700817024
und2_nb::out_txn_count,-0.002976908700817024,0.002976908700817024
mix::fast_in_out_in_amount_ratio_24h,0.0029300339532138953,0.0029300339532138953
self::fast_in_out_mean_delay_min_1h,0.002894667661104695,0.002894667661104695
self::out_small_amount_count,-0.0028266397283593994,0.0028266397283593994
self::prior_in_before_out_mean_delay_min_1h,0.0026971170986723257,0.0026971170986723257
und2_nb::in_amount_median,-0.002611507930891838,0.002611507930891838
self::counterparty_txn_max,-0.0025630699477386045,0.0025630699477386045
out_nb::total_non_positive_amount_count,-0.002509832881356652,0.002509832881356652
mix::in_night_txn_ratio,-0.0024685762633281684,0.0024685762633281684
out_nb::monthly_txn_count_std,-0.002406095343361709,0.002406095343361709
und2_nb::out_large_amount_count,-0.0023948483198837005,0.0023948483198837005
in_nb::in_amount_median,-0.0023629551064845776,0.0023629551064845776
self::prior_in_before_out_out_amount_ratio_24h,-0.002328125397566346,0.002328125397566346
out_nb::net_amount,-0.002228962274585162,0.002228962274585162
in_nb::prior_in_before_out_out_amount_ratio_6h,0.0022255215505849004,0.0022255215505849004
self::multi_in_one_out_count_24h,0.002209658578979748,0.002209658578979748
mix::txn_count_growth,0.002173551523751069,0.002173551523751069
und2_nb::out_amount_sum,-0.0021561728459052083,0.0021561728459052083
und2_nb::monthly_amount_sum_mean,-0.002156172845905194,0.002156172845905194
delta::txn_count_growth,0.0020815804296296513,0.0020815804296296513
self::fast_in_out_out_amount_ratio_1h,0.0020625329789768425,0.0020625329789768425
mix::small_in_before_large_out_count_24h,-0.001927762302285151,0.001927762302285151
und_nb::in_amount_median,0.0019112679305604004,0.0019112679305604004
self::fast_in_out_balance_ratio_24h,0.0018498687362566392,0.0018498687362566392
self::fast_in_out_count_24h,0.0018038516026519492,0.0018038516026519492
self::fast_in_out_count_6h,0.0017551531130189026,0.0017551531130189026
in_nb::out_amount_median,-0.0017515053710251292,0.0017515053710251292
mix::counterparty_count,-0.001699995545619245,0.001699995545619245
mix::multi_in_one_out_mean_amount_ratio_24h,-0.0016839468533432454,0.0016839468533432454
mix::in_small_amount_count,0.0016825487402952245,0.0016825487402952245
self::one_in_multi_out_count_24h,0.0016638130007192056,0.0016638130007192056
out_nb::in_out_amount_ratio,-0.0016635331473617496,0.0016635331473617496
mix::prior_in_before_out_mean_delay_min_1h,-0.0016250371726178128,0.0016250371726178128
self::prior_in_before_out_count_6h,0.001615283245781276,0.001615283245781276
self::prior_in_before_out_count_24h,0.001601008647861023,0.001601008647861023
mix::fast_in_out_balance_ratio_6h,-0.0015412559848029743,0.0015412559848029743
self::prior_in_before_out_count_1h,0.0015351958367228774,0.0015351958367228774
out_nb::out_self_loop_count,-0.0015236444234901178,0.0015236444234901178
out_nb::total_self_loop_count,-0.0015236444234901178,0.0015236444234901178
out_nb::in_self_loop_count,-0.0015236444234901178,0.0015236444234901178
self::fast_in_out_count_1h,0.0015018392831423486,0.0015018392831423486
und2_nb::daily_amount_sum_mean,0.0014418748041386093,0.0014418748041386093
und_nb::out_negative_amount_count,0.0014363177049726461,0.0014363177049726461
und_nb::out_non_positive_amount_count,0.0014363177049726461,0.0014363177049726461
self::out_amount_median,-0.00141644137148725,0.00141644137148725
self::counterparty_amount_mean,-0.0013667752594769048,0.0013667752594769048
und_nb::counterparty_amount_mean,0.0013658475423004028,0.0013658475423004028
out_nb::counterparty_amount_mean,-0.0013645771374230238,0.0013645771374230238
mix::max_prior_in_count_before_out_24h,-0.0013562554839351873,0.0013562554839351873
und2_nb::out_round_1000_count,-0.0013408499132507735,0.0013408499132507735
self::fast_in_out_out_amount_ratio_24h,0.0013307924057311656,0.0013307924057311656
self::in_counterparty_nunique,-0.0013150478646914042,0.0013150478646914042
und2_nb::out_non_positive_amount_count,0.0011978406891894468,0.0011978406891894468
und2_nb::out_negative_amount_count,0.0011978406891894468,0.0011978406891894468
self::max_next_out_count_after_in_24h,-0.001169577348112307,0.001169577348112307
mix::out_self_loop_count,0.0010984950475977663,0.0010984950475977663
mix::in_self_loop_count,0.0010984950475977663,0.0010984950475977663
mix::total_self_loop_count,0.0010984950475977663,0.0010984950475977663
delta::activity_hour_txn_max_ratio,0.001081334781157961,0.001081334781157961
out_nb::out_non_positive_amount_count,0.0010737591485396442,0.0010737591485396442
out_nb::out_negative_amount_count,0.0010737591485396442,0.0010737591485396442
in_nb::counterparty_amount_mean,-0.0010687557233052336,0.0010687557233052336
und2_nb::total_amount_sum,-0.0010329315752977126,0.0010329315752977126
in_nb::in_active_months,0.0010109684241247602,0.0010109684241247602
out_nb::in_amount_per_txn,0.0009889286163845417,0.0009889286163845417
out_nb::in_amount_mean,0.0009889286163845417,0.0009889286163845417
self::fast_in_out_out_amount_ratio_6h,0.0009760522658830503,0.0009760522658830503
self::fast_in_out_in_amount_ratio_24h,-0.000904594508197552,0.000904594508197552
self::fast_in_out_balance_ratio_6h,0.000902540817344163,0.000902540817344163
self::daily_amount_sum_max,-0.0008316809227043019,0.0008316809227043019
out_nb::out_small_amount_count,-0.0008309117127256109,0.0008309117127256109
self::in_round_1000_count,-0.0008083848631070562,0.0008083848631070562
self::monthly_amount_sum_std,0.0008083758674143882,0.0008083758674143882
delta::burst_day_txn_ratio,0.0008058568824290445,0.0008058568824290445
mix::in_out_amount_ratio,0.0008025949261739137,0.0008025949261739137
in_nb::out_negative_amount_count,0.0007891484459204922,0.0007891484459204922
in_nb::out_non_positive_amount_count,0.0007891484459204922,0.0007891484459204922
delta::counterparty_amount_mean,-0.0007843049033663991,0.0007843049033663991
mix::prior_in_before_out_count_1h,0.0007777061842737237,0.0007777061842737237
self::small_in_before_large_out_count_24h,0.000739471815462505,0.000739471815462505
und2_nb::monthly_amount_sum_std,0.0007290814030263182,0.0007290814030263182
und_nb::in_txn_count,-0.000722715101931253,0.000722715101931253
mix::fast_in_out_out_amount_ratio_24h,-0.0007091512092190646,0.0007091512092190646
self::out_amount_mean,-0.0006952651842967181,0.0006952651842967181
self::out_amount_per_txn,-0.0006952651842967181,0.0006952651842967181
mix::prior_in_before_out_count_24h,0.0006924943140805895,0.0006924943140805895
mix::prior_in_before_out_mean_delay_min_24h,0.0006553310051000166,0.0006553310051000166
delta::out_negative_amount_count,0.0006449380466381218,0.0006449380466381218
delta::out_non_positive_amount_count,0.0006449380466381218,0.0006449380466381218
self::region_code,-0.0006348056995999496,0.0006348056995999496
und2_nb::counterparty_amount_max,-0.0006095156304221822,0.0006095156304221822
mix::out_round_1000_count,-0.0006056765184214105,0.0006056765184214105
self::out_amount_max,0.0006024578385616327,0.0006024578385616327
self::daily_amount_sum_std,0.0005998854489041451,0.0005998854489041451
out_nb::out_large_amount_ratio,-0.0005778535666004045,0.0005778535666004045
und_nb::out_txn_per_active_day,0.0005633919637833701,0.0005633919637833701
mix::prior_in_before_out_out_amount_ratio_1h,0.0005519414373244417,0.0005519414373244417
self::out_amount_sum,0.0005491762219450936,0.0005491762219450936
self::monthly_amount_sum_mean,0.0005491762219450903,0.0005491762219450903
mix::last_month_txn_count,0.0005340719543496764,0.0005340719543496764
self::total_amount_sum,0.000530765976756661,0.000530765976756661
self::max_prior_in_count_before_out_24h,0.00050278628131522,0.00050278628131522
in_nb::in_night_txn_ratio,0.000500038002368226,0.000500038002368226
self::prior_in_before_out_out_amount_ratio_6h,-0.0004900029976937192,0.0004900029976937192
mix::fast_in_out_out_amount_ratio_6h,-0.0004859162781102545,0.0004859162781102545
self::total_txn_count,-0.00048382069345165334,0.00048382069345165334
und_nb::monthly_txn_count_cv,-0.0004759090712195838,0.0004759090712195838
self::in_amount_sum,0.00045989865290181793,0.00045989865290181793
self::counterparty_amount_max,0.0004544053341779793,0.0004544053341779793
mix::prior_in_before_out_count_6h,-0.00045147578454668403,0.00045147578454668403
mix::first_month_txn_count,-0.00043355839421747394,0.00043355839421747394
self::in_large_amount_count,0.0004299536208882585,0.0004299536208882585
self::out_large_amount_count,0.0003915692627379004,0.0003915692627379004
self::out_txn_count,-0.00036363840501824366,0.00036363840501824366
self::monthly_txn_count_mean,-0.00036363840501824366,0.00036363840501824366
mix::max_next_out_count_after_in_24h,0.00036205359477717406,0.00036205359477717406
self::in_txn_count,-0.00036009817275004056,0.00036009817275004056
self::first_month_txn_count,-0.00032997445339729857,0.00032997445339729857
und2_nb::small_in_before_large_out_count_24h,-0.00030664151053578587,0.00030664151053578587
self::last_month_txn_count,-0.00029746868729451856,0.00029746868729451856
self::total_non_positive_amount_count,0.0002883065213886774,0.0002883065213886774
self::fast_in_out_in_amount_ratio_6h,0.00025217219314968705,0.00025217219314968705
self::in_non_positive_amount_count,0.00024949457778961016,0.00024949457778961016
self::in_negative_amount_count,0.00024949457778961016,0.00024949457778961016
self::in_self_loop_count,0.00023764603676032086,0.00023764603676032086
self::total_self_loop_count,0.00023764603676032086,0.00023764603676032086
self::out_self_loop_count,0.00023764603676032086,0.00023764603676032086
und2_nb::in_amount_sum,0.00023744705195414054,0.00023744705195414054
out_nb::out_txn_per_active_day,-0.00021139818137899162,0.00021139818137899162
mix::monthly_txn_count_mean,0.0001946542810494425,0.0001946542810494425
mix::out_txn_count,0.0001946542810494425,0.0001946542810494425
mix::out_night_txn_ratio,-0.0001907121352404959,0.0001907121352404959
in_nb::total_txn_count,0.00018346051269565013,0.00018346051269565013
self::net_amount,-0.00017941694480442272,0.00017941694480442272
