root_account_id,path_type,account_1,account_2,account_3,label_1,label_2,label_3,time_1,time_2,delay_hours,amount_1,amount_2,amount_ratio,path_evidence_score
10083,root_mid_out_24h,10083,2325,10485,其它,其它,其它,2025-07-10 14:30:10,2025-07-10 15:26:05,0.9319444444444444,10950547.5,7500753.66,0.6849660859422783,2.331101153366038
10083,root_mid_out_24h,10083,5919,10485,其它,其它,其它,2025-07-10 14:30:10,2025-07-10 15:26:05,0.9319444444444444,10950547.5,7500753.66,0.6849660859422783,2.331101153366038
10083,root_mid_out_24h,10083,2325,10485,其它,其它,其它,2025-07-10 14:30:10,2025-07-10 15:12:20,0.7027777777777777,10950547.5,5000000.0,0.4565981746574771,1.883913941907547
10083,root_mid_out_24h,10083,5919,10485,其它,其它,其它,2025-07-10 14:30:10,2025-07-10 15:12:20,0.7027777777777777,10950547.5,5000000.0,0.4565981746574771,1.883913941907547
10083,root_mid_out_24h,10083,2325,10485,其它,其它,其它,2025-07-10 14:30:10,2025-07-10 15:57:36,1.4572222222222222,10950547.5,4010024.77,0.3661939980626539,1.6716704035327157
10083,root_mid_out_24h,10083,5919,10485,其它,其它,其它,2025-07-10 14:30:10,2025-07-10 15:57:36,1.4572222222222222,10950547.5,4010024.77,0.3661939980626539,1.6716704035327157
10083,root_mid_out_24h,10083,2325,10485,其它,其它,其它,2025-07-10 14:30:10,2025-07-10 15:25:59,0.9302777777777778,10950547.5,2655775.0,0.2425244034601923,1.4462872328463106
10083,root_mid_out_24h,10083,5919,10485,其它,其它,其它,2025-07-10 14:30:10,2025-07-10 15:25:59,0.9302777777777778,10950547.5,2655775.0,0.2425244034601923,1.4462872328463106
10083,root_mid_out_24h,10083,2325,10485,其它,其它,其它,2025-07-10 14:30:10,2025-07-10 16:16:31,1.7725,10950547.5,497075.34,0.0453927385822489,1.0169313104978317
10083,root_mid_out_24h,10083,5919,10485,其它,其它,其它,2025-07-10 14:30:10,2025-07-10 16:16:31,1.7725,10950547.5,497075.34,0.0453927385822489,1.0169313104978317
10751,root_mid_out_24h,10751,5101,6809,其它,其它,其它,2025-08-07 10:25:15,2025-08-07 12:20:28,1.9202777777777775,18777.49,10000.0,0.5325525403022449,1.9850935065304156
10751,root_mid_out_24h,10751,2567,6809,其它,其它,其它,2025-08-07 10:25:15,2025-08-07 12:20:28,1.9202777777777775,18777.49,10000.0,0.5325525403022449,1.9850935065304156
10751,root_mid_out_24h,10751,5101,7321,其它,其它,其它,2025-08-07 10:25:15,2025-08-07 16:53:14,6.466388888888889,18777.49,901.13,0.0479899070642561,0.8265469437581421
10751,root_mid_out_24h,10751,2567,7321,其它,其它,其它,2025-08-07 10:25:15,2025-08-07 16:53:14,6.466388888888889,18777.49,901.13,0.0479899070642561,0.8265469437581421
10751,root_mid_out_24h,10751,5101,6809,其它,其它,其它,2025-08-07 10:25:15,2025-08-07 14:52:15,4.45,18777.49,200000.0,10.651050806044896,0.8145833333333333
10751,root_mid_out_24h,10751,2567,6809,其它,其它,其它,2025-08-07 10:25:15,2025-08-07 14:52:15,4.45,18777.49,200000.0,10.651050806044896,0.8145833333333333
10751,root_mid_out_24h,10751,5101,6809,其它,其它,其它,2025-08-07 10:25:15,2025-08-07 16:21:12,5.9325,18777.49,200000.0,10.651050806044896,0.7528125
10751,root_mid_out_24h,10751,2567,6809,其它,其它,其它,2025-08-07 10:25:15,2025-08-07 16:21:12,5.9325,18777.49,200000.0,10.651050806044896,0.7528125
10751,root_mid_out_24h,10751,5101,6809,其它,其它,其它,2025-08-07 10:25:15,2025-08-07 17:27:41,7.040555555555556,18777.49,100000.0,5.325525403022448,0.7066435185185185
10751,root_mid_out_24h,10751,2567,6809,其它,其它,其它,2025-08-07 10:25:15,2025-08-07 17:27:41,7.040555555555556,18777.49,100000.0,5.325525403022448,0.7066435185185185
10813,root_mid_out_24h,10813,6682,4380,其它,其它,其它,2025-07-03 15:34:05,2025-07-03 15:34:38,0.0091666666666666,5232.85,200000.0,38.22009039051377,0.9996180555555556
10813,root_mid_out_24h,10813,6682,7379,其它,其它,其它,2025-07-03 15:34:05,2025-07-03 15:34:38,0.0091666666666666,5232.85,200000.0,38.22009039051377,0.9996180555555556
10813,root_mid_out_24h,10813,2659,7379,其它,其它,其它,2025-07-03 15:34:05,2025-07-03 15:34:38,0.0091666666666666,5232.85,200000.0,38.22009039051377,0.9996180555555556
10813,root_mid_out_24h,10813,2659,4380,其它,其它,其它,2025-07-03 15:34:05,2025-07-03 15:34:38,0.0091666666666666,5232.85,200000.0,38.22009039051377,0.9996180555555556
10813,root_mid_out_24h,10813,2659,1132,其它,其它,其它,2025-08-08 17:03:06,2025-08-09 11:50:19,18.786944444444444,8041.97,343976.75,42.77269748581504,0.2172106481481481
10813,root_mid_out_24h,10813,2659,1143,其它,其它,其它,2025-08-08 17:03:06,2025-08-09 11:50:19,18.786944444444444,8041.97,343976.75,42.77269748581504,0.2172106481481481
10813,root_mid_out_24h,10813,6682,1143,其它,其它,其它,2025-08-08 17:03:06,2025-08-09 11:50:19,18.786944444444444,8041.97,343976.75,42.77269748581504,0.2172106481481481
10813,root_mid_out_24h,10813,6682,1132,其它,其它,其它,2025-08-08 17:03:06,2025-08-09 11:50:19,18.786944444444444,8041.97,343976.75,42.77269748581504,0.2172106481481481
10813,root_mid_out_24h,10813,2659,10081,其它,其它,其它,2025-08-08 17:03:06,2025-08-09 11:56:49,18.89527777777778,8041.97,463465.06,57.63078698378631,0.2126967592592592
10813,root_mid_out_24h,10813,6682,10081,其它,其它,其它,2025-08-08 17:03:06,2025-08-09 11:56:49,18.89527777777778,8041.97,463465.06,57.63078698378631,0.2126967592592592
10813,root_mid_out_24h,10813,6682,10081,其它,其它,其它,2025-07-03 15:34:05,2025-07-04 11:36:03,20.032777777777778,5232.85,464668.4,88.79834124807705,0.1653009259259259
10813,root_mid_out_24h,10813,2659,10081,其它,其它,其它,2025-07-03 15:34:05,2025-07-04 11:36:03,20.032777777777778,5232.85,464668.4,88.79834124807705,0.1653009259259259
10813,root_mid_out_24h,10813,6682,10081,其它,其它,其它,2025-07-03 15:34:05,2025-07-04 13:54:37,22.342222222222222,5232.85,307107.7,58.68842026811393,0.069074074074074
10813,root_mid_out_24h,10813,2659,10081,其它,其它,其它,2025-07-03 15:34:05,2025-07-04 13:54:37,22.342222222222222,5232.85,307107.7,58.68842026811393,0.069074074074074
